  37999.71	   1007263
  31985.67	   1007266
  43002.00	   1007269
  68299.20	   1007279
  44310.83	   1007282
     72.50	   1007286
  34587.40	   1007287
    162.00	   1007289
  43020.00	   1007297
  43147.50	   1007306
  21800.50	   1007313
  43405.50	   1007315
  28879.67	   1007319
  19783.50	   1007324
  55675.50	   1007330
  49360.86	   1007333
  23949.50	   1007334
  57105.00	   1007336
  55592.67	   1007337
  27113.00	   1007338
   1255.00	   1007348
    182.50	   1007351
  33869.71	   1007353
  34086.00	   1007354
    122.50	   1007355
  43099.00	   1007356
  51801.00	   1007361
  34633.80	   1007365
  28734.67	   1007369
  36658.50	   1007373
  34339.00	   1007382
  42864.00	   1007384
    230.50	   1007385
    246.50	   1007394
  36827.71	   1007399
    418.67	   1007406
  20626.67	   1007412
  43238.67	   1007413
  43028.00	   1007422
  20087.80	   1007424
  42843.00	   1007426
  29235.33	   1007433
  17871.00	   1007441
  11583.50	   1007446
  21907.75	   1007447
  31484.29	   1007458
  45726.09	   1007460
  43002.50	   1007461
  34377.60	   1007468
  43148.00	   1007480
    581.00	   1007484
    255.00	   1007491
  29274.50	   1007492
  28323.00	   1007506
  28668.67	   1007509
   1402.50	   1007516
   1098.00	   1007518
  43096.00	   1007524
  43227.50	   1007525
  44533.75	   1007527
   6084.20	   1007528
  42351.11	   1007536
  16498.00	   1007537
  43182.75	   1007551
    826.00	   1007553
  33891.80	   1007558
  34375.60	   1007563
  34719.60	   1007569
  64305.75	   1007571
  31695.33	   1007572
  37847.50	   1007573
  29775.75	   1007574
  34771.80	   1007582
     71.50	   1007584
  43127.00	   1007590
  43030.00	   1007591
  43235.83	   1007598
   1187.00	   1007623
   6133.50	   1007627
  34293.40	   1007634
  33584.05	   1007635
  17606.00	   1007636
  33970.00	   1007647
  42931.00	   1007648
   1198.50	   1007654
  49169.43	   1007667
     70.50	   1007669
  57155.00	   1007674
  17010.67	   1007680
   2332.00	   1007682
  43088.62	   1007684
  20881.83	   1007691
  42910.00	   1007693
  48737.12	   1007700
  27514.33	   1007704
   1549.00	   1007710
  43739.00	   1007716
  33440.00	   1007719
  21425.00	   1007721
  39880.14	   1007722
  33261.83	   1007725
   2080.50	   1007726
  28712.67	   1007728
  17189.20	   1007730
  42061.33	   1007733
  32001.40	   1007741
  23959.50	   1007743
  41717.00	   1007744
  17850.50	   1007747
  42360.50	   1007751
  46554.18	   1007755
  35310.60	   1007756
  32961.25	   1007767
  42877.50	   1007771
   2337.00	   1007772
   1407.67	   1007776
  16122.00	   1007780
    119.00	   1007788
  28660.50	   1007792
  50121.38	   1007800
  43231.50	   1007804
   1272.00	   1007811
  38272.33	   1007814
  21382.75	   1007819
  42919.50	   1007820
    263.33	   1007824
  28698.67	   1007827
  28902.33	   1007832
  32174.33	   1007839
  43158.00	   1007851
  41933.12	   1007854
  34527.10	   1007856
  47391.33	   1007873
  40664.00	   1007874
    191.00	   1007875
  29299.83	   1007876
  43563.67	   1007881
    120.00	   1007882
  28313.20	   1007901
  42291.00	   1007902
  55715.33	   1007903
  18802.80	   1007908
  43212.33	   1007912
  18102.00	   1007915
    316.00	   1007919
  42382.00	   1007922
  28684.00	   1007926
  54904.33	   1007931
  17182.00	   1007933
  42885.25	   1007941
  61079.75	   1007949
  23246.86	   1007954
  26697.50	   1007961
  39626.00	   1007970
  47479.12	   1007979
  45420.50	   1007983
  21664.50	   1007984
  16869.80	   1007988
  38547.78	   1007991
  25239.29	   1007993
   5601.33	   1007995
  35758.20	   1007997
    948.00	   1008006
    194.00	   1008008
  57485.00	   1008012
  21173.62	   1008016
  24750.50	   1008018
  48243.00	   1008027
  43109.25	   1008028
   1316.00	   1008053
  41841.50	   1008057
  28818.67	   1008062
  28872.67	   1008072
  64164.50	   1008079
  42675.50	   1008090
  29378.33	   1008093
  21992.50	   1008095
    179.00	   1008101
     52.33	   1008111
    225.00	   1008114
  43131.00	   1008120
  28979.00	   1008138
  29449.67	   1008145
  28729.67	   1008151
  56193.67	   1008152
   1381.67	   1008153
    312.50	   1008158
  28977.00	   1008163
     92.00	   1008165
  28758.67	   1008167
  38010.50	   1008170
  21498.75	   1008173
  53613.67	   1008174
  42901.50	   1008175
  28265.67	   1008190
  42198.50	   1008195
  43122.33	   1008199
  50691.67	   1008207
  28582.00	   1008208
   9560.00	   1008209
  30747.33	   1008210
  28850.67	   1008231
  37836.00	   1008246
  45792.67	   1008247
  25035.00	   1008266
  54227.73	   1008267
  28778.00	   1008273
   5166.00	   1008274
  19215.25	   1008279
  40239.08	   1008284
  51279.40	   1008285
     67.00	   1008290
  21754.25	   1008333
  43062.50	   1008334
     93.00	   1008335
  39832.00	   1008336
  28983.33	   1008343
  51771.80	   1008349
  28783.00	   1008350
  29203.00	   1008351
  24608.43	   1008353
  43236.00	   1008355
  37720.74	   1008356
     45.00	   1008358
  33235.20	   1008364
    616.00	   1008370
  28814.00	   1008374
  45417.71	   1008375
     16.00	   1008377
  41256.75	   1008378
    402.00	   1008381
  47421.11	   1008388
  41576.20	   1008399
     49.00	   1008400
  40147.28	   1008404
  40862.67	   1008406
  32867.17	   1008407
  12318.00	   1008422
  43154.25	   1008426
  54182.00	   1008427
  43116.00	   1008431
  10996.50	   1008432
  11040.00	   1008444
  42273.50	   1008452
    257.00	   1008453
  42949.67	   1008464
  27920.50	   1008467
  28531.67	   1008483
  49426.25	   1008485
  31791.00	   1008489
  17909.20	   1008490
  51783.60	   1008493
  17203.00	   1008498
  57360.33	   1008505
  41293.75	   1008507
  28753.00	   1008517
  34075.00	   1008522
    193.50	   1008523
  28771.25	   1008536
  29305.33	   1008539
  43134.50	   1008543
  36213.43	   1008547
  43525.50	   1008551
  32484.75	   1008559
  33884.67	   1008560
  43341.88	   1008562
    332.00	   1008563
     12.00	   1008568
    151.00	   1008571
  32063.25	   1008576
  39284.29	   1008577
   9218.50	   1008580
  36956.57	   1008581
     76.50	   1008585
  42926.50	   1008592
  25574.86	   1008599
  29920.44	   1008614
    106.00	   1008621
  41586.50	   1008625
  21946.75	   1008632
  49162.64	   1008633
  22444.75	   1008636
  48661.60	   1008639
  24719.57	   1008653
  28867.33	   1008658
  43143.50	   1008665
   3284.00	   1008680
  42742.50	   1008684
  57186.67	   1008699
  39092.33	   1008701
  27964.33	   1008702
  40197.50	   1008706
  42795.50	   1008707
  34534.80	   1008711
  39255.50	   1008713
  41881.00	   1008715
  28839.33	   1008717
  20988.57	   1008720
  28217.00	   1008723
  42768.50	   1008727
  52829.42	   1008728
  43766.60	   1008733
   9301.00	   1008739
  42794.00	   1008751
  43138.00	   1008757
   7798.00	   1008758
  18625.00	   1008760
  28695.50	   1008762
  26906.33	   1008766
  35077.80	   1008775
   4666.50	   1008778
  27493.33	   1008786
    836.00	   1008787
  51850.40	   1008792
    579.00	   1008796
    494.00	   1008800
  38701.94	   1008802
  56543.00	   1008803
  39022.33	   1008805
  32218.50	   1008806
  43139.50	   1008807
  39750.40	   1008811
  36978.70	   1008825
  24236.00	   1008831
  34383.70	   1008835
  51896.67	   1008846
   1280.33	   1008848
  42013.50	   1008854
   1385.25	   1008856
  15040.00	   1008861
  54636.00	   1008863
  17803.33	   1008867
  42088.50	   1008871
  11109.50	   1008872
     94.50	   1008876
    145.67	   1008878
    156.00	   1008879
  42943.00	   1008880
  35247.60	   1008890
  19729.67	   1008895
  37141.86	   1008897
     42.00	   1008899
  44433.42	   1008902
  43174.83	   1008903
  34691.00	   1008910
  25902.00	   1008912
   5991.50	   1008922
  43422.75	   1008930
  42437.75	   1008935
  17789.00	   1008938
  49240.00	   1008943
   1021.33	   1008949
  21264.00	   1008952
  42755.25	   1008959
  29363.67	   1008961
  36791.79	   1008968
  34418.00	   1008981
   1161.00	   1008994
  42780.50	   1008998
  24731.00	   1009001
  43033.50	   1009002
  42811.50	   1009008
  42985.00	   1009009
    122.67	   1009017
  21694.00	   1009028
  41490.80	   1009032
  28060.33	   1009042
  40312.00	   1009060
  28667.00	   1009063
  16624.33	   1009068
  13885.50	   1009073
  39375.19	   1009076
  14065.00	   1009083
  11807.00	   1009085
  27803.33	   1009087
  28853.33	   1009089
    663.00	   1009091
  28523.67	   1009093
  56081.67	   1009094
    527.67	   1009097
  43091.50	   1009098
  17307.20	   1009099
  23763.00	   1009100
  41604.50	   1009103
  33653.20	   1009104
  19382.80	   1009106
    579.50	   1009113
  32338.33	   1009128
  29115.00	   1009129
  43127.50	   1009132
   1113.50	   1009134
  41966.50	   1009136
  19235.60	   1009147
  35103.40	   1009156
  28107.67	   1009157
  57287.17	   1009160
  12301.67	   1009165
   1319.50	   1009167
  57185.33	   1009174
  31614.56	   1009179
  17434.50	   1009181
  35385.00	   1009184
  37144.25	   1009185
  43098.50	   1009186
  51618.80	   1009196
  22019.40	   1009198
  28523.67	     10092
  28762.33	   1009200
  42815.50	   1009202
  57405.67	   1009208
  34510.40	   1009210
  30330.00	   1009212
  41740.50	   1009221
  33806.00	   1009224
   9978.50	   1009226
  43360.17	   1009236
  37154.29	   1009237
  43460.86	   1009242
    884.50	   1009249
  28970.00	   1009259
  42928.00	   1009266
  42911.50	   1009290
  22295.00	   1009296
  28667.00	   1009297
    135.50	     10093
  45150.25	   1009301
  29991.75	   1009309
  43931.50	   1009311
  18353.00	   1009312
  24950.50	   1009320
  35060.29	   1009327
  27672.29	   1009329
  43211.00	   1009334
  45998.00	   1009336
  36050.00	   1009341
  19657.00	   1009345
   2461.50	   1009351
    461.33	   1009355
    235.00	   1009357
  28585.33	   1009358
   4229.50	   1009373
  22581.75	   1009375
  48328.81	   1009379
  46779.33	   1009403
  43140.00	   1009410
  53105.33	   1009426
  43097.00	   1009440
  28984.33	   1009451
  48508.00	   1009459
  31717.00	   1009461
  43171.50	   1009483
  28447.50	   1009499
  30858.33	   1009505
    738.50	   1009507
  40720.50	   1009520
  33671.75	   1009521
  43117.25	   1009523
  40880.50	   1009525
    268.50	   1009531
  35210.00	   1009535
  28651.67	   1009552
  34477.80	   1009557
  28699.00	   1009559
  54171.71	   1009563
  25835.33	   1009564
  38753.67	   1009566
  43090.50	   1009578
  16533.00	   1009581
  21719.50	   1009584
  27903.83	   1009587
  18608.00	   1009589
  64639.25	   1009596
  43089.00	   1009617
  28564.83	   1009619
    156.50	   1009622
  29345.67	   1009624
     98.00	   1009625
   8865.50	   1009628
  10337.50	   1009630
    490.33	   1009634
  43087.00	   1009639
  33440.75	   1009641
  37884.00	   1009642
    267.50	   1009643
  28791.33	   1009644
     77.50	   1009647
  34690.60	   1009656
    302.50	   1009658
  40138.77	   1009665
  36608.50	   1009668
  32917.00	   1009671
    822.50	   1009679
   2626.00	   1009685
  42739.50	   1009687
  29039.00	   1009696
    304.50	     10097
    234.50	   1009704
    182.50	   1009713
  34358.20	   1009721
  28679.67	   1009728
   5550.00	   1009731
  47805.50	   1009733
  40925.50	   1009735
  43070.25	   1009736
  38906.75	   1009737
  47880.33	   1009748
  42910.00	   1009751
    604.67	   1009758
  16175.25	   1009766
    547.67	   1009772
  29499.00	   1009774
  36458.75	   1009780
  43133.50	   1009781
  44031.12	   1009785
  37626.33	   1009798
  32161.50	   1009799
  34038.00	   1009805
  28983.00	   1009821
  28462.00	   1009829
  28857.50	   1009833
   1249.33	   1009849
  40885.22	   1009858
  34446.20	   1009860
  42500.50	   1009861
  38510.50	   1009869
  43089.25	   1009881
  39782.50	   1009882
  26364.00	   1009889
  28963.00	   1009891
     61.00	   1009896
  25153.67	   1009897
  55662.67	     10099
    918.67	   1009909
  21451.58	   1009916
  46738.60	   1009927
  36652.43	   1009941
  38756.00	   1009944
  43346.00	   1009948
  22042.50	   1009950
     85.25	   1009957
  21741.50	   1009965
  39510.50	   1009975
  42906.00	   1009976
     37.00	   1009977
  43113.00	   1009978
  49240.00	   1010000
  48046.22	   1010009
  35062.55	   1010011
  37953.00	   1010018
  23836.00	   1010021
    664.00	   1010026
  28760.67	   1010028
  21785.75	   1010034
  57415.00	   1010044
  34972.40	   1010052
  43045.00	   1010061
  38409.83	   1010063
  29309.50	   1010070
    249.00	   1010073
  32429.00	   1010081
  22309.25	   1010092
  28816.00	   1010104
  22541.75	   1010108
  15734.50	   1010121
  18927.50	   1010123
  29216.50	   1010130
  49482.25	   1010133
    556.33	   1010139
  35299.50	   1010148
  34354.33	   1010150
  43759.56	   1010153
  43152.17	   1010159
  28770.67	   1010165
  35769.80	   1010170
  25873.50	   1010175
  16472.00	   1010183
  51546.12	   1010196
  32196.00	   1010199
  37017.25	   1010204
  21875.50	   1010209
  47083.33	   1010210
  12432.00	   1010215
  38417.50	   1010221
  28248.67	   1010241
  20959.17	   1010260
   3351.50	   1010267
  42987.50	   1010268
  28901.00	   1010270
  42969.00	   1010277
  54729.25	   1010278
  41972.60	   1010279
  57140.67	   1010281
  43120.25	   1010296
  11089.00	   1010297
  28881.33	   1010301
  48030.00	   1010302
  32440.50	   1010314
    186.00	   1010321
  42957.75	   1010325
    728.00	   1010329
  57090.00	   1010334
  21819.00	   1010336
  44905.75	   1010355
  28963.00	   1010367
  28868.33	   1010371
  29359.00	   1010373
  43042.25	   1010384
    420.67	   1010394
  43133.00	   1010402
    567.50	   1010409
  15594.20	   1010412
   8436.00	   1010424
  41415.67	   1010430
   4442.50	   1010432
  26168.00	   1010433
  46861.78	   1010437
   9858.00	   1010439
  43131.25	   1010450
  28951.17	   1010453
  34263.67	   1010457
     72.00	   1010470
  28755.33	   1010475
  38127.25	   1010479
  38160.33	   1010481
  31074.67	   1010490
  40025.50	   1010495
   1296.00	   1010499
  24771.00	   1010500
  29425.50	   1010506
  21698.80	   1010513
  39155.17	   1010514
  40349.50	   1010524
  42994.50	   1010535
  33226.00	   1010547
    412.50	   1010549
  39099.50	   1010552
  40289.54	   1010554
  34224.20	   1010556
  56134.67	   1010566
  55775.30	   1010572
  51666.92	   1010579
  42326.50	   1010586
     52.00	   1010588
  29059.00	   1010592
  43063.00	   1010597
  45531.50	   1010605
  26280.00	   1010611
  29223.43	   1010614
  24061.40	   1010618
  40872.67	   1010630
  54008.25	   1010639
  42721.00	   1010640
    206.00	   1010641
  21761.75	   1010642
  42259.00	   1010648
     51.00	   1010649
  28765.00	   1010650
  28778.00	   1010653
  42914.00	   1010660
  57614.00	   1010673
  42660.00	   1010678
  28749.67	   1010679
  43101.50	   1010685
  28801.00	   1010693
  28882.00	   1010695
  52144.33	   1010699
  28579.33	   1010702
  37165.00	   1010705
  28953.00	   1010711
     85.50	   1010714
  49385.86	   1010720
  14568.67	   1010727
    554.50	   1010731
    798.50	   1010735
  21221.50	   1010737
   9324.33	   1010747
  43094.50	   1010748
  24625.86	   1010752
  41821.50	   1010762
  56134.67	   1010766
  22032.00	   1010777
  28841.00	   1010786
   1187.50	   1010789
  26307.50	   1010796
  28890.00	   1010800
  34759.40	   1010812
  13927.40	   1010813
  21814.75	   1010818
  28410.67	   1010829
  42058.50	   1010835
  36509.00	   1010838
  28227.33	   1010843
  43215.67	   1010844
  39352.00	   1010858
   7739.00	   1010872
    790.00	   1010884
  33264.83	   1010885
  28860.67	   1010886
  43157.50	   1010890
  28742.00	   1010899
  28763.67	   1010910
   4300.00	   1010920
  27426.00	   1010924
  33950.50	   1010926
  28774.50	   1010927
  29385.33	   1010928
  41033.00	   1010930
  28437.33	   1010931
  29848.33	   1010941
  16985.60	   1010942
    397.50	   1010953
  29445.33	   1010955
  42925.50	   1010956
  34307.50	   1010963
  42771.50	   1010964
  56937.00	   1010966
  43166.00	   1010974
  28148.33	   1010980
  42195.50	   1010981
  28711.67	   1010988
    119.50	   1010991
  28674.67	   1011005
    277.00	   1011007
    710.00	   1011011
  27547.00	   1011022
  44103.00	   1011028
  27685.83	   1011038
  30480.50	   1011044
    627.50	   1011050
  11901.67	   1011051
  43392.25	   1011055
  37983.75	   1011058
  36233.00	   1011059
  39031.50	   1011063
  43103.50	   1011066
  30002.83	   1011080
  11683.00	   1011084
  42733.50	   1011098
  23351.75	   1011099
  28753.00	   1011107
    375.33	   1011111
  34621.00	   1011119
  42637.50	   1011123
  51647.20	   1011128
  42916.00	   1011135
  24752.29	   1011137
  28798.67	   1011146
  41977.00	   1011149
  39893.80	   1011156
  28878.50	   1011178
  42900.50	   1011183
  43159.25	   1011184
  53878.50	   1011185
  25330.00	   1011189
    320.00	   1011199
  42368.00	     10112
  42827.00	   1011201
  43080.50	   1011202
     56.00	   1011205
    190.33	   1011206
  46742.22	   1011207
    127.00	   1011231
  42881.50	   1011242
     59.00	   1011252
  29271.50	   1011255
  34651.80	   1011259
  49274.71	   1011261
  41713.50	   1011262
  51802.80	   1011264
    264.00	   1011298
  49300.29	     10113
  64729.25	   1011301
    328.00	   1011303
  43132.00	   1011308
   2082.00	   1011319
  35794.25	   1011320
  39750.00	   1011324
   1966.67	   1011326
  28377.00	   1011331
     74.50	   1011335
  29566.33	   1011343
      8.50	   1011346
  43816.17	   1011350
    116.00	   1011355
  29038.67	   1011362
  28722.67	   1011367
  43396.14	   1011368
  42923.50	   1011378
   1225.50	   1011381
  12440.29	   1011386
  27490.67	   1011391
  29100.17	   1011396
  57410.67	   1011399
  21921.00	   1011400
    282.00	   1011401
  25480.25	   1011404
  41571.00	   1011407
  42041.40	   1011415
  28897.33	   1011436
   2227.00	   1011451
  22241.75	   1011455
  18874.80	   1011456
  37717.50	   1011459
  31719.00	   1011461
  33976.50	   1011463
  12303.67	   1011470
  28945.33	   1011476
  43331.75	   1011484
  27898.33	   1011486
  51593.80	   1011489
  43111.00	   1011490
  28949.33	   1011504
  35034.20	   1011507
  45376.50	   1011516
  21607.00	   1011517
  43176.00	   1011518
  34623.80	   1011528
  28191.00	   1011537
  40420.43	   1011544
  34510.40	   1011546
   1120.50	   1011553
  21657.25	   1011569
    144.50	   1011570
  43153.50	   1011572
    387.50	   1011575
  40678.17	   1011580
  43061.00	   1011597
  49338.14	   1011599
  42835.75	   1011601
  21578.25	   1011605
  49276.29	   1011611
  34890.67	   1011616
  59131.83	   1011618
    961.00	   1011619
  42498.50	   1011627
  47790.83	   1011641
  41225.00	   1011642
   1549.50	   1011646
  64668.75	   1011647
  41127.00	   1011658
  38085.94	   1011661
  44114.71	   1011664
  38880.67	   1011675
  36873.71	   1011678
  27734.00	   1011679
  42697.00	   1011680
  21135.00	   1011685
  25905.50	   1011698
  43137.25	     10117
  34373.80	   1011712
  20309.25	   1011715
  40680.00	   1011721
  26645.50	   1011723
    886.00	   1011737
  28128.33	   1011741
   2589.50	   1011744
  40701.50	   1011746
  30439.00	   1011748
  27583.67	   1011749
  38943.61	   1011750
  48853.55	   1011751
  51115.40	   1011760
  32275.25	   1011767
  40664.86	   1011768
  25310.00	   1011769
  34091.50	   1011771
  41446.50	   1011772
     31.50	   1011774
  41573.50	   1011776
  40120.00	   1011797
  37232.43	     10118
  43026.71	   1011804
  57262.00	   1011809
  48224.00	   1011810
  22886.50	   1011811
  34406.00	   1011829
  45831.00	   1011839
  34632.80	   1011844
  21291.25	   1011847
   1821.00	   1011861
  42998.15	   1011877
  34901.80	   1011879
  43135.00	   1011886
  28330.67	   1011887
  51509.80	   1011888
  28799.67	   1011890
  15320.00	   1011898
  57262.67	   1011899
  51404.80	   1011927
  43156.50	   1011929
  34687.20	   1011930
  40886.50	   1011935
  43084.75	   1011937
  21665.25	   1011943
  20880.20	   1011954
  50244.33	   1011969
  28963.67	   1011970
  18036.75	   1011980
  43062.00	   1011988
  28890.33	   1011995
  34532.20	   1012009
     81.00	   1012011
    303.00	   1012012
  36439.25	   1012018
   5295.00	   1012020
  42364.25	   1012023
  48660.86	   1012039
    174.00	   1012045
  28894.73	   1012052
  32806.00	   1012058
  35191.00	   1012061
    234.50	   1012062
  28148.00	   1012063
  28752.00	   1012069
    148.00	   1012070
  26918.33	   1012073
  34982.20	   1012076
  43026.50	   1012079
  21881.25	   1012083
  42668.00	   1012088
  34545.40	   1012097
  54791.33	   1012098
   1023.00	   1012102
  24469.00	   1012105
  41967.50	   1012122
  47643.29	   1012123
  22682.75	   1012127
  43123.50	   1012128
    184.67	   1012129
  40225.00	   1012137
  42853.50	   1012143
  43172.25	   1012154
  28900.67	   1012162
  37217.14	   1012167
  30409.50	   1012177
  29149.00	   1012182
  48012.83	   1012184
    134.50	   1012186
  39782.50	   1012187
  24402.43	   1012190
  24121.50	   1012197
  64657.00	   1012205
   5072.00	   1012209
  27787.50	   1012216
    394.50	   1012217
  28435.00	   1012221
  23887.17	   1012224
  14533.33	   1012234
  30975.64	   1012253
  18872.60	   1012254
  28969.67	   1012256
  29056.50	   1012259
  34488.42	   1012265
  32694.50	   1012271
    107.50	   1012273
    202.00	   1012276
    159.00	   1012277
  29158.00	   1012299
  42912.00	     10123
  43205.17	   1012310
  28863.67	   1012315
  33980.20	   1012316
  21164.50	   1012329
  42907.50	   1012331
  64256.20	   1012335
    122.50	   1012341
  36063.00	   1012345
  54688.20	   1012347
  21631.75	   1012350
   1448.50	   1012352
    263.50	   1012355
  49385.86	   1012359
  43170.50	   1012370
  28723.67	   1012384
  53726.33	   1012388
   3833.50	   1012392
  42559.00	   1012395
  28648.00	   1012399
  17373.00	   1012401
  37467.00	   1012410
  37453.71	   1012413
  28971.67	   1012418
  28944.00	   1012422
  31817.75	   1012424
    134.00	   1012428
  21400.50	   1012437
  45960.00	   1012438
  55527.00	   1012441
    187.50	   1012446
  28872.67	   1012447
  28566.00	   1012451
  41724.50	   1012458
  41111.50	   1012459
   1559.33	   1012460
  43285.75	   1012461
  28863.83	   1012466
   2684.00	   1012468
  31822.83	   1012471
  41657.00	   1012473
  21636.50	   1012476
    687.00	   1012478
  29101.33	   1012480
  46072.54	   1012498
  53629.00	   1012501
  28007.00	   1012502
  36246.75	   1012503
   8953.00	   1012507
  28976.33	   1012510
  38418.17	   1012517
  48240.79	   1012521
  40786.62	   1012524
  34346.90	   1012529
  32665.85	   1012533
  12182.00	   1012538
    138.00	   1012539
  39652.60	   1012543
  44450.65	   1012544
  20076.33	   1012546
  28732.33	   1012552
  29075.00	   1012553
  26835.67	   1012554
  55848.67	   1012564
  29991.00	   1012568
  40211.50	   1012570
   4763.00	   1012571
  42135.50	   1012573
  51907.14	   1012574
  43451.57	   1012578
  47228.67	   1012581
  38229.25	   1012592
  33101.00	   1012593
  43234.50	   1012598
  44814.25	   1012599
  24274.67	   1012602
   5814.33	   1012605
  20746.33	   1012606
  31016.50	   1012614
  48110.00	   1012615
  51789.40	   1012616
   1612.50	   1012621
  36976.50	   1012622
  28828.00	   1012623
   8472.50	   1012624
  38279.50	   1012625
  28920.33	   1012630
  40251.75	   1012634
  13809.00	   1012639
  42777.60	   1012644
  42424.00	   1012645
  43056.00	   1012649
  42167.50	   1012651
  42621.20	   1012653
  43042.50	   1012658
  41268.50	   1012669
  37669.50	   1012671
  13380.00	   1012672
  43839.00	   1012682
  28704.67	   1012685
  32225.67	   1012693
  37454.00	   1012697
  43061.00	   1012707
  29009.00	   1012712
  42588.00	   1012715
  43072.50	   1012724
  28870.00	   1012753
  29103.67	   1012754
  28835.33	   1012758
  57322.67	   1012763
  43451.33	   1012771
  48288.29	   1012773
  28954.00	   1012775
  37134.00	   1012783
  40531.50	   1012784
  43021.50	   1012793
    115.33	   1012797
  43144.00	   1012803
  26377.67	   1012812
  41966.50	   1012814
  19804.50	   1012818
    987.00	   1012830
  38804.50	   1012836
   2787.50	   1012845
  43143.50	   1012847
   3516.50	   1012850
  47276.11	   1012854
  39642.00	   1012865
  41743.00	   1012869
  24825.25	   1012871
   4710.00	   1012881
  29403.33	   1012883
  41228.50	   1012884
  40508.57	   1012887
  42872.00	   1012895
  42979.50	   1012896
  28744.33	   1012897
  42414.00	   1012899
  28725.83	   1012908
  38973.91	   1012911
  19591.40	   1012912
  45736.62	   1012915
  43126.50	   1012920
  36420.50	   1012921
  28667.42	   1012930
  28706.33	   1012931
  42962.25	   1012935
  24621.33	   1012938
  41372.79	   1012939
  42308.50	   1012941
  40939.18	   1012943
  28881.67	   1012944
  57448.33	   1012959
  40254.50	   1012961
   1861.50	   1012976
  43146.50	   1012982
  21811.00	   1012986
  35888.29	   1012989
  28389.00	   1012992
  34699.60	   1012994
    137.00	   1013005
  43134.00	   1013007
  32297.38	   1013010
  42436.50	   1013030
   1119.00	   1013034
  31054.00	   1013042
  42254.75	   1013045
  43166.50	   1013047
  43147.50	   1013051
  21569.50	   1013052
  28765.00	   1013053
  32629.50	   1013067
  41131.00	   1013068
  57220.33	   1013069
    861.50	   1013075
  42848.00	   1013076
  28700.83	   1013082
   1726.33	   1013084
  42321.00	   1013090
  38548.60	   1013095
    276.00	   1013099
  27576.33	   1013100
  35372.80	   1013103
  43115.00	   1013105
   1441.50	   1013107
  42994.00	   1013117
  28715.00	   1013119
  19761.00	   1013121
   6452.33	   1013131
  38101.11	   1013134
  37464.57	   1013136
  25882.60	   1013138
  28582.33	   1013141
  21824.00	   1013145
    456.00	   1013147
  29032.00	   1013148
  28491.67	   1013151
  14645.17	   1013154
  20171.00	   1013157
    242.00	   1013158
  29475.00	   1013159
  33275.50	   1013164
  43211.12	   1013165
  28873.58	   1013169
  24059.00	   1013181
  21589.25	   1013185
  40821.00	   1013193
  42663.67	   1013194
  35870.92	   1013222
  33053.50	   1013223
  26917.00	   1013228
  36422.57	   1013236
   4077.00	   1013244
  32672.50	   1013246
  21629.75	   1013247
  29152.00	   1013254
  30739.67	   1013259
  51592.80	   1013262
  42963.44	   1013263
  40141.67	   1013271
  42518.75	   1013289
  39933.81	   1013290
  36263.75	   1013291
  43058.50	   1013296
  21779.75	   1013299
  30965.60	   1013300
  57377.00	   1013303
  43365.67	   1013305
  43041.75	   1013306
    183.50	   1013307
  40602.00	   1013310
  37198.00	   1013313
  34840.71	   1013316
  58641.83	   1013317
  28753.67	   1013318
  55612.89	   1013323
  28752.00	   1013324
  28788.67	   1013325
  56216.44	   1013331
   5346.00	   1013335
  42882.50	   1013338
  35899.40	   1013342
  21719.50	   1013350
  42780.00	   1013358
  43139.58	   1013370
  42733.50	   1013378
  42704.83	   1013381
  31568.25	   1013383
   3096.33	   1013393
  42899.25	   1013396
  40755.50	   1013402
  42967.00	   1013407
  43153.00	   1013448
  21467.50	   1013464
  28702.00	   1013478
  37758.00	   1013479
  42552.67	   1013480
    131.00	   1013502
   5553.50	   1013508
  37078.14	   1013511
  38230.75	   1013524
    640.00	   1013529
  42186.50	   1013534
  28179.00	   1013545
  39643.00	   1013547
  20795.00	   1013549
    355.25	   1013550
  29137.67	   1013551
  29938.00	   1013559
  38227.00	   1013560
    314.00	   1013564
  42280.25	   1013568
  34709.60	   1013570
  57491.33	   1013581
  49289.57	   1013583
   8082.50	   1013584
  43278.75	   1013588
  37786.50	   1013597
  26648.75	   1013601
   1065.33	   1013602
  34748.80	   1013603
   3205.00	   1013605
  28943.33	   1013608
    348.50	   1013609
  51283.44	   1013612
   1357.00	   1013618
  32216.00	   1013624
    374.33	   1013630
  40405.00	   1013640
  33735.00	   1013643
  28671.67	   1013645
  28763.17	   1013646
  35000.60	   1013648
  34094.00	   1013650
  10568.33	   1013663
  43168.00	   1013667
  34904.80	   1013668
  43149.50	   1013679
  41720.50	   1013693
  28083.67	   1013701
  43116.50	   1013708
  43020.00	   1013722
  42129.71	   1013737
  50647.40	   1013742
  37289.50	   1013750
  43049.50	   1013752
  24944.60	   1013760
  21200.50	   1013763
  28727.67	   1013768
  57163.00	   1013776
  40451.75	   1013781
  16641.17	   1013798
  28101.33	     10138
  37458.40	   1013800
  43093.00	   1013805
  50184.00	   1013815
  42909.50	   1013820
  42833.83	   1013823
    481.50	   1013825
  22515.25	   1013826
  16976.25	   1013828
  56997.67	   1013834
    234.50	   1013840
  28526.33	   1013843
  54068.33	   1013845
  38007.50	   1013846
    933.33	   1013850
  24407.86	   1013856
